run,subrun,event
19767,0,31
19767,1,59
19767,1,91
19767,1,92
19767,1,97
19767,2,123
19767,2,124
19767,3,151
19767,4,207
19767,4,230
19767,5,293
19767,7,353
19767,7,367
19767,7,384
19767,8,406
19767,8,413
19767,8,444
19767,9,468
19767,9,481
19767,10,506
19767,10,522
19767,11,570
19767,11,582
19767,11,600
19767,12,606
19767,13,663
19767,13,680
19767,13,685
19767,16,835
19767,17,858
19767,18,923
19767,19,982
19767,19,997
19767,21,1089
19767,22,1127
19767,22,1138
19767,26,1316
19767,27,1369
19767,27,1375
19767,27,1384
19767,27,1399
19767,28,1410
19767,28,1440
19767,28,1443
19767,29,1470
19767,29,1484
19767,30,1503
19767,30,1520
19767,31,1570
19767,32,1620
19767,32,1636
19767,32,1638
19767,33,1653
19767,33,1656
19767,33,1680
19767,34,1737
19767,34,1740
19767,35,1777
19767,35,1789
19767,35,1799
19767,36,1806
19767,36,1825
19767,36,1831
19767,36,1834
19767,36,1848
19767,37,1874
19767,38,1904
19767,38,1944
19767,38,1948
19768,0,4
19768,0,13
19768,0,21
19768,0,25
19768,0,36
19768,1,52
19768,1,85
19768,2,103
19768,2,104
19768,2,124
19768,3,182
19768,3,188
19768,3,189
19768,4,228
19768,5,286
19768,7,358
19768,7,361
19768,8,405
19768,8,414
19768,8,435
19768,8,446
19768,9,489
19768,10,520
19768,11,572
19768,13,680
19768,13,695
19768,14,703
19768,15,756
19768,16,821
19768,16,831
19768,17,851
19768,18,910
19768,18,911
19768,18,931
19768,19,970
19768,19,975
19768,20,1013
19768,20,1021
19768,21,1060
19768,22,1115
19768,23,1160
19768,23,1165
19768,24,1244
19768,26,1304
19768,26,1328
19768,26,1336
19768,27,1372
19768,27,1383
19768,27,1400
19768,28,1406
19768,29,1463
19768,29,1464
19768,29,1494
19768,30,1542
19768,31,1573
19768,33,1676
19768,33,1682
19768,34,1731
19768,35,1783
19768,37,1879
19768,37,1887
19768,38,1923
19768,38,1930
19768,38,1945
19768,39,1960
19768,39,1970
19768,39,1996
19768,39,1998
19768,40,2026
19768,40,2038
19768,41,2076
19768,42,2123
19768,42,2126
19768,43,2178
19768,44,2227
19768,46,2323
19768,47,2367
19768,47,2373
19768,48,2448
19768,48,2450
19768,49,2455
19768,49,2456
19768,49,2470
19768,50,2502
19768,51,2563
19768,51,2578
19768,51,2580
19768,51,2600
19768,52,2601
19768,52,2640
19768,53,2676
19768,53,2690
19768,53,2691
19768,54,2701
19768,55,2766
19768,55,2782
19768,56,2808
19768,56,2810
19768,58,2927
19768,58,2934
19768,58,2949
19768,59,2981
19768,60,3014
19768,60,3036
19768,62,3107
19768,63,3151
19768,66,3323
19768,66,3336
19768,66,3340
19768,67,3369
19768,67,3380
19768,68,3418
19768,68,3444
19768,69,3452
19768,70,3522
19768,72,3616
19768,72,3643
19768,73,3675
19768,73,3684
19768,74,3709
19768,74,3727
19768,74,3736
19768,76,3835
19768,76,3845
19768,76,3847
19768,77,3853
19768,77,3868
19768,77,3872
19768,77,3873
19768,78,3946
19768,79,3955
19768,80,4013
19768,81,4093
19768,81,4097
19768,85,4261
19768,85,4263
19768,87,4374
19768,87,4397
19768,88,4405
19768,88,4435
19768,88,4448
19768,89,4470
19768,89,4492
19768,90,4503
19768,90,4525
19768,91,4572
19768,93,4677
19768,93,4694
19768,95,4759
19768,95,4776
19768,96,4825
19768,98,4939
19768,99,4973
19768,99,4994
19768,100,5006
19768,101,5069
19768,101,5070
19769,0,13
19769,2,134
19769,2,146
19769,4,206
19769,5,289
19769,6,349
19769,7,359
19769,7,375
19769,9,462
19769,9,500
19769,10,522
19769,12,611
19769,13,653
19769,13,664
19769,13,676
19769,13,695
19769,14,705
19769,20,1043
19769,20,1044
19769,21,1051
19769,21,1052
19769,21,1064
19769,21,1069
19769,21,1077
19769,22,1136
19769,22,1150
19769,23,1165
19769,23,1187
19769,26,1306
19769,26,1308
19769,26,1310
19769,26,1332
19769,27,1372
19769,27,1376
19769,28,1410
19769,30,1503
19769,30,1504
19769,31,1596
19769,32,1612
19769,33,1651
19769,33,1659
19769,33,1691
19769,33,1699
19769,35,1776
19769,35,1780
19769,36,1808
19769,36,1850
19769,38,1905
19769,39,1963
19769,40,2028
19769,40,2031
19769,41,2064
19769,41,2072
19769,41,2087
19769,42,2139
19769,43,2181
19769,43,2200
19769,44,2202
19769,44,2209
19769,45,2287
19769,46,2307
19769,46,2321
19769,47,2394
19769,48,2417
19769,49,2465
19769,50,2503
19769,50,2540
19769,51,2553
19769,51,2580
19769,51,2581
19769,52,2603
19769,52,2617
19769,53,2656
19769,54,2721
19769,54,2722
19769,54,2744
19769,56,2803
19769,56,2837
19769,57,2851
19769,57,2897
19769,58,2919
19769,58,2921
19769,60,3037
19769,60,3048
19769,61,3073
19769,62,3135
19769,65,3267
19769,65,3277
19769,65,3297
19769,66,3322
19769,68,3440
19769,71,3568
19769,71,3593
19769,73,3661
19769,73,3686
19769,74,3716
19769,74,3720
19769,74,3739
19769,74,3740
19769,75,3768
19769,76,3807
19769,76,3826
19769,76,3845
19769,77,3868
19769,77,3873
19769,77,3880
19769,78,3911
19769,78,3930
19769,78,3937
19769,78,3950
19769,79,3961
19769,79,3969
19769,79,3976
19769,79,4000
19769,80,4035
19769,80,4038
19769,82,4107
19769,82,4110
19769,83,4160
19769,83,4197
19769,84,4204
19769,84,4229
19769,84,4248
19769,85,4290
19769,85,4298
19769,86,4303
19769,86,4324
19769,86,4332
19769,86,4341
19769,87,4351
19769,87,4353
19769,87,4364
19769,88,4402
19769,89,4474
19769,90,4510
19769,90,4521
19769,90,4548
19769,93,4678
19769,93,4699
19769,94,4725
19769,94,4730
19769,95,4792
19769,97,4855
19769,97,4881
19769,97,4888
19769,98,4912
19769,101,5057
19769,101,5067
19769,101,5076
19769,102,5134
19769,103,5151
19769,103,5169
19769,105,5256
19769,106,5344
19769,110,5532
19769,110,5535
19769,110,5537
19769,114,5724
19769,114,5727
19769,115,5786
19769,116,5823
19769,117,5872
19769,118,5911
19769,121,6066
19769,121,6081
19769,121,6082
19769,121,6097
19769,122,6104
19769,122,6117
19769,123,6198
19769,124,6218
19769,124,6236
19769,125,6258
19769,125,6263
19769,125,6274
19769,125,6282
19769,125,6285
19769,127,6354
19769,127,6395
19769,128,6404
19769,128,6419
19769,128,6423
19769,128,6432
19769,129,6466
19769,129,6479
19769,130,6529
19769,130,6532
19769,131,6581
19769,133,6667
19769,133,6680
19769,135,6783
19769,135,6791
19769,135,6792
19769,136,6848
19769,137,6900
19769,138,6905
19769,138,6932
19769,139,6964
19769,140,7021
19769,140,7041
19769,141,7065
19769,141,7089
19769,141,7096
19769,142,7124
19769,143,7153
19769,143,7155
19769,143,7178
19769,143,7193
19769,144,7210
19769,144,7211
19769,144,7236
19769,145,7278
19769,146,7317
19769,147,7358
19769,147,7372
19769,148,7402
19769,148,7449
19769,149,7465
19769,150,7525
19769,151,7570
19769,151,7578
19769,152,7639
19769,153,7667
19769,154,7715
19769,154,7733
19769,157,7877
19769,157,7882
19769,158,7902
19769,158,7909
19769,159,7957
19769,159,7992
19769,163,8156
19769,163,8166
19769,163,8183
19769,163,8192
19769,164,8214
19769,164,8223
19769,165,8268
19769,165,8281
19769,166,8313
19769,166,8350
19769,167,8360
19769,168,8434
19769,169,8464
19769,170,8511
19769,170,8522
19769,171,8569
19769,171,8588
19769,171,8590
19769,171,8592
19769,173,8674
19769,173,8675
19769,173,8688
19769,173,8692
19769,174,8709
19769,174,8720
19769,174,8733
19769,175,8771
19769,175,8787
19769,175,8798
19769,176,8849
19769,176,8850
19769,178,8915
19769,179,8969
19769,179,8993
19769,180,9013
19769,180,9016
19769,180,9017
19769,180,9042
19769,181,9088
19769,182,9105
19769,182,9109
19769,182,9110
19769,182,9129
19769,183,9157
19769,183,9167
19769,183,9173
19769,183,9175
19769,184,9238
19769,184,9241
19769,185,9276
19769,186,9309
19769,186,9316
19769,186,9325
19769,187,9386
19769,189,9479
19769,189,9481
19769,189,9491
19769,190,9506
19769,190,9530
19769,191,9573
19770,1,54
19770,1,82
19770,1,85
19770,3,181
19770,4,201
19770,4,211
19770,8,435
19770,8,450
19770,10,514
19770,10,520
19770,10,549
19770,13,654
19770,13,693
19770,13,694
19770,13,698
19770,14,711
19770,14,715
19770,14,729
19770,14,733
19770,17,877
19770,18,919
19770,18,923
19770,19,963
19770,19,973
19770,19,992
19770,22,1150
19772,1,67
19772,1,89
19772,2,122
19772,3,165
19772,3,174
19772,3,178
19772,4,229
19772,5,256
19772,6,317
19772,6,324
19772,6,342
19772,7,359
19772,7,389
19772,8,404
19772,10,517
19772,10,531
19772,10,536
19772,10,543
19772,11,551
19772,11,586
19772,11,597
19772,12,606
19772,13,673
19772,14,716
19772,15,754
19772,15,771
19772,18,937
19772,18,946
19772,19,960
19772,20,1024
19772,20,1026
19772,20,1033
19772,20,1040
19772,21,1069
19772,21,1070
19772,22,1140
19772,23,1153
19772,23,1176
19772,23,1189
19772,24,1221
19772,24,1238
19772,25,1253
19772,25,1289
19772,26,1304
19772,26,1333
19772,28,1433
19772,29,1472
19772,29,1495
19772,30,1502
19772,30,1537
19772,30,1546
19772,31,1594
19772,33,1664
19772,33,1672
19772,33,1697
19772,34,1743
19772,36,1803
19772,36,1809
19772,36,1812
19772,38,1944
19772,39,1951
19772,39,1989
19772,42,2146
19772,43,2167
19772,43,2193
19772,44,2204
19772,45,2258
19772,45,2272
19772,46,2315
19772,47,2398
19772,48,2409
19772,49,2452
19772,49,2499
19772,50,2507
19772,50,2518
19772,50,2531
19772,50,2543
19772,52,2642
19772,53,2671
19772,53,2676
19772,57,2875
19772,58,2904
19772,59,2960
19772,59,2983
19772,59,2994
19772,61,3077
19772,61,3087
19772,63,3162
19772,63,3173
19772,63,3187
19772,63,3199
19772,64,3203
19772,64,3205
19772,65,3274
19772,65,3290
19772,66,3348
19772,67,3380
19772,67,3397
19772,70,3509
19772,70,3514
19772,72,3634
19772,72,3635
19772,73,3653
19772,74,3705
19772,74,3734
19772,75,3762
19772,75,3788
19772,75,3797
19772,76,3827
19772,76,3838
19772,77,3859
19772,77,3892
19772,79,3974
19772,79,3975
19772,79,3978
19772,79,3998
19772,80,4017
19772,80,4030
19772,80,4032
19772,81,4055
19772,81,4060
19772,81,4084
19772,82,4110
19772,82,4111
19772,82,4114
19772,82,4119
19772,83,4151
19772,84,4210
19772,85,4292
19772,85,4293
19772,85,4298
19772,86,4332
19772,86,4345
19772,87,4377
19772,87,4382
19772,88,4409
19772,88,4413
19772,88,4426
19772,89,4465
19772,89,4485
19772,91,4557
19772,91,4587
19772,91,4595
19772,92,4644
19772,93,4677
19772,93,4695
19772,94,4743
19772,95,4774
19772,95,4775
19772,95,4790
19772,96,4809
19772,96,4818
19772,96,4831
19772,96,4847
19772,97,4865
19772,98,4927
19772,98,4950
19772,99,4992
19772,99,4996
19772,100,5044
19772,100,5047
19772,101,5071
19772,101,5084
19772,101,5099
19772,102,5147
19772,104,5208
19772,104,5226
19772,104,5234
19772,105,5267
19772,105,5295
19772,108,5409
19772,108,5413
19772,108,5423
19772,109,5462
19772,109,5476
19772,109,5494
19772,111,5588
19772,112,5650
19772,113,5675
19772,114,5750
19772,115,5753
19772,115,5764
19772,116,5828
19772,116,5829
19772,117,5851
19772,117,5875
19772,117,5883
19772,117,5899
19772,118,5921
19772,118,5936
19772,119,5979
19772,119,5991
19772,120,6001
19772,120,6008
19772,120,6019
19772,120,6027
19772,120,6043
19772,121,6060
19772,121,6079
19772,121,6089
19772,122,6116
19772,127,6369
19772,129,6464
19772,129,6470
19772,129,6472
19772,129,6481
19772,130,6509
19772,130,6519
19772,131,6568
19772,132,6648
19772,133,6694
19772,134,6708
19772,135,6754
19772,135,6785
19772,135,6797
19772,135,6800
19772,136,6815
19772,137,6886
19772,137,6889
19772,138,6910
19772,138,6914
19772,138,6948
19772,139,6970
19772,140,7012
19772,140,7022
19772,140,7031
19772,141,7062
19772,142,7101
19772,143,7184
19772,143,7198
19772,145,7272
19772,145,7283
19772,146,7320
19772,146,7340
19772,146,7344
19772,147,7366
19772,147,7385
19772,147,7398
19772,149,7478
19772,149,7481
19772,149,7483
19772,150,7532
19772,150,7543
19772,152,7640
19772,152,7642
19772,153,7677
19772,153,7685
19772,154,7741
19772,154,7744
19772,155,7763
19772,155,7770
19772,155,7773
19772,155,7777
19772,155,7796
19772,156,7847
19772,156,7848
19772,157,7864
19772,157,7885
19772,157,7891
19772,158,7930
19772,158,7936
19772,159,7984
19772,160,8019
19772,161,8052
19772,162,8103
19772,162,8134
19772,162,8147
19772,163,8163
19772,163,8169
19772,164,8202
19772,164,8214
19772,164,8236
19772,165,8263
19772,165,8279
19772,166,8309
19772,166,8310
19772,166,8341
19772,167,8383
19772,167,8389
19772,168,8424
19772,169,8495
19772,170,8513
19772,171,8556
19772,171,8563
19772,171,8575
19772,171,8577
19772,171,8594
19772,172,8602
19772,172,8605
19772,172,8606
19772,172,8644
19772,172,8647
19772,173,8669
19772,173,8675
19772,173,8689
19772,173,8694
19772,174,8702
19772,174,8722
19772,174,8740
19772,175,8755
19772,175,8759
19772,175,8760
19772,176,8848
19772,177,8858
19772,177,8895
19772,178,8931
19772,178,8945
19772,178,8946
19772,179,8956
19772,179,8987
19772,179,8994
19772,179,8997
19772,180,9041
19772,181,9055
19772,181,9067
19772,181,9071
19772,182,9133
19772,183,9174
19772,183,9175
19772,183,9185
19772,185,9295
19772,186,9309
19772,186,9325
19772,186,9335
19772,186,9341
19772,187,9354
19772,187,9369
19772,187,9382
19772,187,9389
19772,187,9395
19772,190,9545
19772,191,9568
19772,191,9571
19772,191,9575
19772,191,9592
19772,192,9617
19772,192,9647
19772,193,9699
19772,194,9718
19772,194,9725
19772,194,9726
19772,196,9803
19772,196,9805
19772,196,9816
19772,196,9828
19772,196,9849
19772,197,9869
19772,197,9877
19772,197,9892
19772,198,9903
19772,198,9918
19772,198,9927
19772,198,9936
19772,199,9956
19772,199,9958
19772,200,10012
19772,200,10035
19772,200,10049
19772,201,10096
19772,202,10108
19772,202,10149
19772,203,10183
19772,204,10210
19772,204,10231
19772,204,10243
19772,204,10247
19772,205,10253
19772,205,10264
19772,205,10290
19772,205,10294
19772,206,10323
19772,206,10348
19772,207,10394
19772,208,10420
19772,209,10477
19772,210,10505
19772,210,10514
19772,210,10545
19772,211,10567
19772,211,10576
19772,211,10587
19772,211,10589
19772,211,10594
19772,214,10701
19772,214,10723
19772,214,10743
19772,214,10746
19772,216,10806
19772,216,10832
19772,216,10835
19772,216,10846
19772,217,10865
19772,217,10882
19772,218,10905
19772,220,11015
19772,220,11018
19772,220,11019
19772,220,11027
19772,220,11039
19772,220,11049
19772,221,11065
19772,221,11067
19772,221,11081
19772,221,11088
19772,222,11122
19772,223,11175
19772,223,11179
19772,224,11236
19772,224,11243
19772,225,11280
19772,226,11322
19772,226,11348
19772,227,11359
19772,227,11367
19772,227,11386
19772,228,11447
19772,229,11457
19772,229,11466
19772,230,11546
19772,231,11583
19772,231,11596
19772,232,11614
19772,234,11707
19772,234,11718
19772,235,11752
19772,235,11760
19772,236,11807
19772,236,11814
19772,236,11842
19772,237,11887
19772,237,11898
19772,238,11909
19772,239,11987
19772,239,11994
19772,241,12077
19772,241,12079
19772,242,12106
19773,0,35
19773,0,49
19773,3,162
19773,3,180
19773,4,217
19773,6,310
19773,6,317
19773,6,325
19773,7,386
19773,8,416
19773,9,494
19773,10,521
19773,10,535
19773,12,602
19773,12,643
19773,16,829
19773,16,830
19773,17,851
19773,17,853
19773,17,860
19773,17,874
19773,17,899
19773,19,972
19773,20,1021
19773,21,1052
19773,22,1110
19773,22,1139
19773,23,1163
19773,25,1262
19773,25,1265
19773,25,1281
19773,26,1314
19773,26,1316
19773,26,1319
19773,27,1374
19773,28,1402
19773,28,1438
19773,29,1477
19773,29,1478
19773,30,1516
19773,33,1654
19773,33,1676
19773,33,1692
19773,34,1716
19773,35,1752
19773,35,1757
19773,35,1765
19773,35,1767
19773,35,1797
19773,35,1799
19773,36,1811
19773,36,1817
19773,36,1820
19773,36,1827
19773,38,1929
19773,38,1948
19773,39,1976
19773,39,1984
19773,39,1989
19773,40,2001
19773,40,2013
19773,41,2051
19773,41,2080
19773,41,2097
19773,43,2179
19773,44,2235
19773,44,2250
19773,45,2253
19773,45,2280
19773,45,2282
19773,48,2426
19773,48,2430
19773,48,2444
19773,49,2458
19773,49,2461
19773,49,2466
19773,49,2468
19773,49,2479
19773,50,2507
19773,50,2523
19774,0,46
19774,1,60
19774,1,63
19774,1,74
19774,1,88
19774,2,120
19774,2,142
19774,3,154
19774,3,189
19774,4,243
19774,5,253
19774,6,312
19774,7,354
19774,7,379
19774,8,431
19774,8,434
19774,9,497
19774,10,518
19774,10,549
19774,11,561
19774,11,592
19774,13,691
19774,14,706
19774,14,724
19774,15,763
19774,15,767
19774,15,774
19774,15,789
19774,15,799
19774,16,802
19774,22,1107
19774,23,1198
19774,28,1417
19774,33,1689
19774,35,1791
19774,36,1838
19774,42,2149
19774,47,2368
19774,48,2431
19774,52,2620
19774,54,2724
19774,54,2729
19774,55,2763
19774,57,2891
19774,63,3159
19774,63,3170
19774,67,3381
19774,67,3396
19774,68,3410
19774,75,3784
19774,78,3929
19774,92,4640
19774,95,4784
19774,95,4796
19774,95,4798
19774,98,4928
19774,108,5401
19774,110,5534
19774,112,5603
19774,122,6149
19774,129,6466
19774,134,6714
19774,134,6746
19774,136,6803
19774,146,7324
19774,146,7325
19774,147,7354
19774,147,7355
19774,147,7384
19774,148,7405
19774,152,7601
19774,161,8074
19774,163,8183
19774,174,8738
19774,175,8751
19774,179,8994
19774,181,9078
19774,184,9225
19774,186,9302
19774,186,9343
19774,187,9359
19774,187,9367
19774,187,9388
19774,188,9416
19774,188,9449
19774,189,9460
19774,189,9500
19774,190,9526
19774,191,9600
19774,192,9619
19774,194,9701
19774,194,9709
19774,195,9768
19774,195,9792
19774,196,9825
19774,196,9841
19774,198,9907
19774,198,9927
19774,198,9931
19774,198,9937
19774,199,9964
19774,200,10003
19774,200,10009
19774,201,10097
19774,202,10120
19774,202,10148
19774,203,10152
19774,203,10177
19774,204,10206
19774,204,10228
19774,204,10242
19774,206,10343
19774,206,10344
19774,206,10347
19774,207,10359
19774,208,10416
19774,209,10475
19774,210,10548
19774,212,10602
19774,212,10614
19774,212,10616
19774,212,10646
19774,213,10657
19774,213,10698
19774,213,10699
19774,215,10772
19774,215,10788
19774,217,10855
19774,217,10856
19774,217,10859
19774,218,10902
19774,218,10904
19774,218,10920
19774,218,10922
19774,218,10938
19774,219,10956
19774,219,10983
19774,220,11013
19774,221,11063
19774,221,11070
19774,221,11093
19774,222,11122
19774,222,11134
19774,223,11196
19774,224,11207
19774,224,11213
19774,224,11221
19774,225,11274
19774,227,11356
19774,228,11409
19774,229,11473
19774,229,11499
19774,230,11523
19774,230,11530
19774,232,11647
19774,232,11650
19774,233,11668
19774,234,11707
19774,234,11724
19774,235,11751
19774,235,11757
19774,235,11764
19774,236,11827
19774,236,11828
19774,236,11837
19774,237,11854
19774,237,11900
19774,238,11918
19774,239,11959
19774,239,11975
19774,240,12008
19774,240,12022
19774,242,12112
19774,242,12146
19774,243,12189
19774,244,12212
19774,244,12227
19774,245,12280
19774,245,12293
19774,246,12301
19774,246,12307
19774,246,12308
19774,247,12374
19774,247,12375
19774,247,12393
19774,248,12429
19774,249,12475
19774,249,12492
19774,249,12493
19774,250,12528
19774,253,12666
19774,253,12694
19774,254,12709
19774,254,12713
19774,255,12792
19774,255,12793
19774,256,12838
19774,258,12903
19774,258,12908
19774,258,12927
19774,258,12935
19774,258,12943
19774,259,12951
19774,259,12973
19774,259,12982
19774,259,12989
19774,260,13005
19774,260,13006
19774,260,13019
19774,260,13024
19774,260,13029
19774,261,13065
19774,262,13148
19774,265,13273
19774,265,13286
19774,265,13287
19774,266,13313
19774,266,13318
19774,266,13324
19774,267,13388
19774,267,13397
19774,269,13472
19774,270,13503
19774,270,13534
19774,271,13593
19774,272,13601
19774,272,13607
19774,273,13684
19774,274,13735
19774,275,13768
19774,276,13837
19774,279,13954
19774,279,13982
19774,279,13985
19774,280,14002
19774,280,14003
19774,280,14007
19774,280,14040
19774,281,14059
19774,281,14060
19774,281,14078
19774,281,14080
19774,282,14111
19774,282,14124
19774,282,14128
19774,282,14144
19774,283,14154
19774,283,14168
19774,283,14181
19774,284,14231
19774,285,14273
19774,285,14277
19774,286,14323
19774,286,14348
19774,287,14351
19774,287,14359
19774,288,14412
19774,288,14423
19774,288,14438
19774,288,14447
19774,290,14501
19774,290,14515
19774,290,14535
19774,291,14584
19774,292,14602
19774,292,14618
19774,292,14623
19774,293,14667
19774,293,14671
19774,293,14672
19774,293,14675
19774,297,14858
19774,297,14866
19774,297,14883
19774,298,14940
19774,299,14987
19774,299,14989
19774,301,15095
19774,302,15102
